,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
267,Condo/Co-op,320 E Pleasant St #105,Oconomowoc,WI,53066,309900,2.0,2.0,1222.0,0.0,1975.0,300.0,http://www.redfin.com/WI/Oconomowoc/320-E-Pleasant-St-53066/unit-105/home/103746666,43.110958200000006,-88.4941333
268,Single Family Residential,15115 W Rogers Dr,New Berlin,WI,53151,310000,3.0,1.5,1579.0,23522.0,1964.0,0.0,http://www.redfin.com/WI/New-Berlin/15115-W-Rogers-Dr-53151/home/90037915,43.0087141,-88.1015811
269,Single Family Residential,5504 3 Mile Rd,Racine,WI,53406,250000,4.0,1.5,2026.0,30491.0,1977.0,0.0,http://www.redfin.com/WI/Racine/5504-3-Mile-Rd-53406/home/89762377,42.7702126,-87.8465534
270,Multi-Family (2-4 Unit),3307 S Springfield Ave #3309,Milwaukee,WI,53207,349900,4.0,2.0,2250.0,4791.0,1928.0,0.0,http://www.redfin.com/WI/Milwaukee/3307-S-Springfield-Ave-53207/unit-3309/home/172654218,42.98410300000001,-87.882977
271,Condo/Co-op,7224 W State St Unit 1C,Wauwatosa,WI,53213,195900,2.0,2.0,1109.0,0.0,1999.0,325.0,http://www.redfin.com/WI/Wauwatosa/7224-W-State-St-53213/unit-1C/home/90334711,43.0483562,-88.0028824
272,Multi-Family (2-4 Unit),W198N16986 Ridgeway Dr,Jackson,WI,53037,224900,6.0,2.0,2408.0,9147.0,1972.0,0.0,http://www.redfin.com/WI/Jackson/W198N16986-Ridgeway-Dr-53037/home/89667606,43.3271603,-88.1547564
273,Single Family Residential,9910 269th Ct,Trevor,WI,53179,329000,3.0,2.5,1774.0,22651.0,1993.0,0.0,http://www.redfin.com/WI/Trevor/9910-269th-Ct-53179/home/89307102,42.5266591,-88.1347625
274,Multi-Family (2-4 Unit),6325 104th St,Pleasant Prairie,WI,53158,349900,0.0,0.0,3036.0,44866.0,1945.0,0.0,http://www.redfin.com/WI/Pleasant-Prairie/6325-104th-St-53158/home/164524651,42.5223805,-87.8832615
275,Single Family Residential,22070 Ridge Rd,Waukesha,WI,53186,439999,4.0,2.5,2352.0,15245.0,1994.0,0.0,http://www.redfin.com/WI/Waukesha/22070-Ridge-Rd-53186/home/89970839,43.0181508,-88.1877247
276,Single Family Residential,316 W Riverbend,Plymouth,WI,53073,164900,2.0,1.0,1248.0,10018.0,1948.0,0.0,http://www.redfin.com/WI/Plymouth/316-W-Riverbend-Dr-53073/home/57721033,43.7422886,-87.9832218
277,Single Family Residential,N10275 Dairy Rd,Mayville,WI,53050,279900,4.0,2.0,2675.0,217800.0,1900.0,0.0,http://www.redfin.com/WI/Mayville/N10275-Dairy-Rd-53050/home/172652629,43.563412,-88.543932
278,Single Family Residential,3885 Dorado Dr,Janesville,WI,53546,865000,6.0,4.5,4280.0,25700.0,2012.0,0.0,http://www.redfin.com/WI/Janesville/3885-Dorado-Dr-53546/home/89827730,42.732901700000006,-88.9696247
279,Single Family Residential,W196N5095 Sequoia Ct,Menomonee Falls,WI,53051,509900,4.0,2.5,2405.0,13068.0,2020.0,29.0,http://www.redfin.com/WI/Menomonee-Falls/W196N5095-Sequoia-CT-53051/home/172652595,43.106407,-88.15677099999998
280,Multi-Family (2-4 Unit),3154 N 11th St #3156,Milwaukee,WI,53206,54900,4.0,2.0,1926.0,3920.0,1895.0,0.0,http://www.redfin.com/WI/Milwaukee/3154-N-11th-St-53206/unit-3156/home/172652526,43.0761315,-87.9248235
281,Single Family Residential,W239N5418 Maple Ave,Lisbon,WI,53089,325000,3.0,2.0,1800.0,47916.0,1953.0,0.0,http://www.redfin.com/WI/Town-of-Lisbon/W239N5418-Maple-Ave-53089/home/57654955,43.116051,-88.2243226
282,Single Family Residential,2117 S 70th St,West Allis,WI,53219,127000,3.0,1.0,710.0,3484.0,1926.0,0.0,http://www.redfin.com/WI/West-Allis/2117-S-70th-St-53219/home/57749416,43.0059413,-88.0008161
283,Single Family Residential,N2532 Mehring Rd,Jefferson,WI,53549,465000,5.0,2.5,2346.0,324086.0,2017.0,0.0,http://www.redfin.com/WI/Jefferson/N2532-Mehring-Rd-53549/home/160477276,42.9310586,-88.6590236
284,Single Family Residential,2615 W Mangold Ave,Milwaukee,WI,53221,179000,2.0,1.0,738.0,7405.0,1929.0,0.0,http://www.redfin.com/WI/Milwaukee/2615-W-Mangold-Ave-53221/home/57981465,42.9324813,-87.94848890000002
285,Vacant Land,Lot 13 S Pow Wow Trl,Beloit,WI,53511,64000,0.0,0.0,0.0,12632.0,unknown,0.0,http://www.redfin.com/WI/Beloit/Lot-13-S-Pow-Wow-Trl-53511/home/172652369,42.531997765,-89.043384019
286,Condo/Co-op,1724 S Carriage Ln Unit A,New Berlin,WI,53151,124900,2.0,1.5,914.0,0.0,1973.0,200.0,http://www.redfin.com/WI/New-Berlin/1724-S-Carriage-Ln-53151/unit-A/home/58040065,43.012858,-88.114255
287,Single Family Residential,2249 W Bolivar Ave,Milwaukee,WI,53221,198900,3.0,1.5,1195.0,14374.0,1958.0,0.0,http://www.redfin.com/WI/Milwaukee/2249-W-Bolivar-Ave-53221/home/57668026,42.9663842,-87.94289300000001
288,Condo/Co-op,1157 Black Bear Dr,Mukwonago,WI,53149,369900,2.0,2.0,1405.0,0.0,2015.0,315.0,http://www.redfin.com/WI/Mukwonago/1157-Black-Bear-Dr-53149/home/82333635,42.880399,-88.33893559999999
289,Single Family Residential,10630 Tuttle Rd,Trevor,WI,53179,649900,4.0,4.0,2284.0,425145.0,1920.0,0.0,http://www.redfin.com/WI/Trevor/10630-Tuttle-Rd-53179/home/89310893,42.5210549,-88.16754499999998
290,Single Family Residential,1220 S Memorial Dr,Racine,WI,53403,59900,3.0,1.0,1024.0,435.0,1915.0,0.0,http://www.redfin.com/WI/Racine/1220-S-Memorial-Dr-53403/home/57822092,42.7177438,-87.7991367
291,Single Family Residential,448 S Atwood Ave,Janesville,WI,53545,475000,4.0,2.5,3054.0,39204.0,1963.0,0.0,http://www.redfin.com/WI/Janesville/448-S-Atwood-Ave-53545/home/89812454,42.67935470000001,-89.01371340000001
292,Single Family Residential,121 4th St,Sheboygan Falls,WI,53085,159900,3.0,1.0,928.0,7405.0,1930.0,0.0,http://www.redfin.com/WI/Sheboygan-Falls/121-4th-St-53085/home/90090709,43.7309387,-87.82075920000003
293,Single Family Residential,1245 Dr Martin Luther King Dr,Racine,WI,53404,34900,2.0,1.0,1005.0,5227.0,1890.0,0.0,http://www.redfin.com/WI/Racine/1245-Dr-Martin-Luther-King-Dr-53404/home/89772336,42.7368326,-87.7956802
