,house_id,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude,Summer Temp,Winter Temp,population,pop_cat
0,1,Single Family Residential,32996 Heather Glen Ct,Anchor Point,AK,99556,369900.0,5.0,3.0,2500.0,404672.0,2016,0.0,http://www.redfin.com/AK/Unknown/32996-HEATHER-GLEN-CT-Unknown/home/133669331,59.79455,-151.827787,61.0,19.0,1930.0,small
1,2,Single Family Residential,70875 Lee Roy Ave,Anchor Point,AK,99556,319000.0,2.0,2.0,1456.0,125452.0,2002,0.0,http://www.redfin.com/AK/Anchor-Point/70875-Lee-Roy-Ave-99556/home/133610894,59.8450042,-151.78753380000003,61.0,19.0,1930.0,small
2,3,Single Family Residential,26890 Sterling Hwy,Anchor Point,AK,99556,115000.0,2.0,1.0,896.0,86248.0,2009,0.0,http://www.redfin.com/AK/Anchor-Point/26890-Sterling-Hwy-99556/home/133413449,59.882706000000006,-151.782732,61.0,19.0,1930.0,small
3,4,Single Family Residential,31513 Sterling Hwy,Anchor Point,AK,99556,205000.0,3.0,1.0,1423.0,78408.0,1962,0.0,http://www.redfin.com/AK/Anchor-Point/31513-Sterling-Hwy-99556/home/133309127,59.8162244,-151.82722859999996,61.0,19.0,1930.0,small
4,5,Single Family Residential,72960 Laida Ave,Anchor Point,AK,99556,299000.0,2.0,2.0,2185.0,78843.0,1998,0.0,http://www.redfin.com/AK/Anchor-Point/72960-Laida-Ave-99556/home/133655135,59.7818402,-151.8515962,61.0,19.0,1930.0,small
5,6,Single Family Residential,71185 Kutafya Rd,Anchor Point,AK,99556,369000.0,4.0,2.0,2945.0,384199.0,1983,0.0,http://www.redfin.com/AK/Anchor-Point/71185-Kutafya-Rd-99556/home/133170908,59.83706700000001,-151.7987149,61.0,19.0,1930.0,small
6,7,Single Family Residential,73085 Thurmond Ave,Anchor Point,AK,99556,187000.0,3.0,2.0,1536.0,18730.0,1993,0.0,http://www.redfin.com/AK/Anchor-Point/73085-Thurmond-Dr-99556/home/133713111,59.7772939,-151.8291217,61.0,19.0,1930.0,small
7,8,Single Family Residential,73614 Twin Peaks Loop,Anchor Point,AK,99556,495000.0,3.0,3.0,2620.0,50965.0,2010,0.0,http://www.redfin.com/AK/Anchor-Point/73614-Twin-Peaks-Loop-99556/home/133500866,59.7670261,-151.8462178,61.0,19.0,1930.0,small
8,9,Single Family Residential,24436 Misty Ln,Anchor Point,AK,99556,395000.0,3.0,3.0,3234.0,130680.0,1978,0.0,http://www.redfin.com/AK/Anchor-Point/24436-Misty-Ln-99556/home/133286471,59.918333,-151.7372649,61.0,19.0,1930.0,small
9,10,Single Family Residential,32965 Heather Glen Ct,Anchor Point,AK,99556,349000.0,4.0,3.0,1683.0,311889.0,2014,0.0,http://www.redfin.com/AK/Unknown/32965-HEATHER-GLEN-CT-Unknown/home/133597087,59.796795,-151.831274,61.0,19.0,1930.0,small
10,11,Single Family Residential,32939 Shorebird Ln,Anchor Point,AK,99556,649000.0,6.0,5.0,4438.0,71874.0,1985,0.0,http://www.redfin.com/AK/Anchor-Point/32939-Shorebird-Ln-99556/home/133468253,59.7946973,-151.84723380000003,61.0,19.0,1930.0,small
11,12,Single Family Residential,26957 Sterling Hwy,Anchor Point,AK,99556,324000.0,3.0,3.0,2824.0,336283.0,1986,0.0,http://www.redfin.com/AK/Anchor-Point/26957-Sterling-Hwy-99556/home/133500310,59.88160600000001,-151.789736,61.0,19.0,1930.0,small
12,13,Single Family Residential,29395 Alta Loop,Anchor Point,AK,99556,322900.0,3.0,2.0,2336.0,42253.0,1991,0.0,http://www.redfin.com/AK/Anchor-Point/29395-Alta-Loop-99556/home/133321557,59.8463438,-151.8055886,61.0,19.0,1930.0,small
13,14,Single Family Residential,28100 Coastal Vista Cir,Anchor Point,AK,99556,325000.0,4.0,2.0,2240.0,79279.0,1997,0.0,http://www.redfin.com/AK/Anchor-Point/28100-Coastal-Vista-Cir-99556/home/133622991,59.865386,-151.7916111,61.0,19.0,1930.0,small
14,15,Single Family Residential,28160 Chestes Rd,Anchor Point,AK,99556,324900.0,7.0,8.0,3884.0,394218.0,2002,0.0,http://www.redfin.com/AK/Anchor-Point/28160-Chestes-St-99556/home/133643060,59.86422,-151.716568,61.0,19.0,1930.0,small
15,16,Single Family Residential,34614 North Fork Rd,Anchor Point,AK,99556,339500.0,1.0,1.0,1920.0,479160.0,1994,0.0,http://www.redfin.com/AK/Anchor-Point/34614-N-Fork-Rd-99556/home/133665864,59.7969375,-151.7692231,61.0,19.0,1930.0,small
16,17,Single Family Residential,35075 Old Sterling Hwy,Anchor Point,AK,99556,235000.0,2.0,2.0,1392.0,118047.0,2013,0.0,http://www.redfin.com/AK/Anchor-Point/35075-Old-Sterling-Hwy-99556/home/133615045,59.765272,-151.8407239,61.0,19.0,1930.0,small
17,18,Single Family Residential,34260 N North Fork Rd,Anchor Point,AK,99556,479000.0,3.0,3.0,1320.0,90169.0,2016,0.0,http://www.redfin.com/AK/Anchor-Point/34260-N-Fork-Rd-99556/home/133603891,59.785661,-151.798601,61.0,19.0,1930.0,small
18,19,Single Family Residential,74200 Alaskan Oceanside Paradise Ests,Anchor Point,AK,99556,3500000.0,5.0,4.0,4322.0,246114.0,1997,0.0,http://www.redfin.com/AK/Anchor-Point/74200-Alaskan-Oceanside-Paradise-ESTS-Unknown/home/172232179,59.7766667,-151.8313889,61.0,19.0,1930.0,small
19,20,Single Family Residential,73090 Thurmond Dr,Anchor Point,AK,99556,355000.0,5.0,3.0,3348.0,20037.0,1995,0.0,http://www.redfin.com/AK/Anchor-Point/73090-Thurmond-Dr-99556/home/133697714,59.777586,-151.83025,61.0,19.0,1930.0,small
20,21,Single Family Residential,32645 Shorebird Ln,Anchor Point,AK,99556,749999.0,5.0,5.0,2492.0,129373.0,1985,0.0,http://www.redfin.com/AK/Anchor-Point/32645-Shorebird-LN-Unknown/home/172209559,59.799469,-151.842842,61.0,19.0,1930.0,small
21,22,Single Family Residential,34250 Heatley St,Anchor Point,AK,99556,949000.0,5.0,4.0,4454.0,422967.0,2004,0.0,http://www.redfin.com/AK/Unknown/34250-HEATLEY-ST-Unknown/home/133302767,59.77649,-151.823655,61.0,19.0,1930.0,small
22,23,Single Family Residential,27155 Cloyds Rd,Anchor Point,AK,99556,204000.0,1.0,1.0,512.0,470448.0,1999,0.0,http://www.redfin.com/AK/Anchor-Point/27155-Cloyds-Rd-99556/home/133320162,59.886725,-151.7424567,61.0,19.0,1930.0,small
23,24,Single Family Residential,71066 Greenfield Rd,Anchor Point,AK,99556,87000.0,1.0,1.0,460.0,45738.0,1965,0.0,http://www.redfin.com/AK/Anchor-Point/71066-Greenfield-Rd-99556/home/133468505,59.798633,-151.79514,61.0,19.0,1930.0,small
24,25,Single Family Residential,32725 Dads Cir,Anchor Point,AK,99556,195000.0,3.0,2.0,1310.0,61420.0,1986,0.0,http://www.redfin.com/AK/Anchor-Point/32725-Dads-CIR-Unknown/home/172194705,59.799893,-151.7908,61.0,19.0,1930.0,small
25,26,Single Family Residential,928 E 9th Ave,Anchorage,AK,99501,224500.0,3.0,2.0,1292.0,7000.0,1942,0.0,http://www.redfin.com/AK/Anchorage/928-E-9th-Ave-99501/home/131078773,61.2133426,-149.86569530000003,62.7,20.4,291826.0,large
26,27,Single Family Residential,13340 Reef Pl,Anchorage,AK,99515,874900.0,4.0,3.0,3450.0,48861.0,1978,0.0,http://www.redfin.com/AK/Anchorage/13340-Reef-Pl-99515/home/131692687,61.0997608,-149.8625534,62.7,20.4,291826.0,large
27,28,Single Family Residential,1840 Crescent Cir,Anchorage,AK,99508,399900.0,3.0,2.0,2468.0,9745.0,1968,0.0,http://www.redfin.com/AK/Anchorage/1840-Crescent-Cir-99508/home/131153367,61.1868881,-149.84600880000005,62.7,20.4,291826.0,large
28,29,Single Family Residential,18160 Norway Dr,Anchorage,AK,99516,549000.0,3.0,2.0,2012.0,22553.0,2007,0.0,http://www.redfin.com/AK/Anchorage/18160-Norway-Dr-99516/home/131419939,61.0551746,-149.7637991,62.7,20.4,291826.0,large
29,30,Single Family Residential,8225 Eleusis Dr,Anchorage,AK,99502,275000.0,4.0,3.0,1850.0,8520.0,1991,0.0,http://www.redfin.com/AK/Anchorage/8225-Eleusis-Dr-99502/home/131402670,61.14597020000001,-149.9248386,62.7,20.4,291826.0,large
30,31,Single Family Residential,5501 Little Tree St,Anchorage,AK,99507,305000.0,4.0,2.0,1955.0,7405.0,1972,0.0,http://www.redfin.com/AK/Anchorage/5501-Little-Tree-St-99507/home/131149226,61.1708253,-149.8460458,62.7,20.4,291826.0,large
31,32,Single Family Residential,817 Bradley Cir,Anchorage,AK,99518,369900.0,4.0,3.0,1996.0,9700.0,1976,0.0,http://www.redfin.com/AK/Anchorage/817-Bradley-Cir-99518/home/131895691,61.1512813,-149.8945122,62.7,20.4,291826.0,large
32,33,Single Family Residential,8212 Wisteria St,Anchorage,AK,99502,375000.0,3.0,2.0,1267.0,14077.0,1978,0.0,http://www.redfin.com/AK/Anchorage/8212-Wisteria-St-99502/home/131574106,61.14599670000001,-149.9346155,62.7,20.4,291826.0,large
33,34,Single Family Residential,822 Cunningham St,Anchorage,AK,99501,189500.0,2.0,1.0,640.0,7000.0,1948,0.0,http://www.redfin.com/AK/Anchorage/822-Cunningham-St-99501/home/131548942,61.2297978,-149.87949640000005,62.7,20.4,291826.0,large
34,35,Single Family Residential,2518 Ridge Pointe Dr,Anchorage,AK,99515,1025000.0,3.0,3.0,3000.0,6727.0,1996,0.0,http://www.redfin.com/AK/Anchorage/2518-Ridge-Pointe-Dr-99515/home/131611815,61.1127624,-149.92633480000003,62.7,20.4,291826.0,large
35,36,Single Family Residential,4733 Pavalof St,Anchorage,AK,99507,360000.0,4.0,2.0,2152.0,7000.0,1967,0.0,http://www.redfin.com/AK/Anchorage/4733-Pavalof-St-99507/home/130969390,61.1775017,-149.85498280000004,62.7,20.4,291826.0,large
36,37,Single Family Residential,2105 W 46th Ave,Anchorage,AK,99517,249900.0,3.0,1.0,1184.0,6940.0,1966,0.0,http://www.redfin.com/AK/Anchorage/2105-W-46th-Ave-99517/home/131911817,61.179242,-149.92212890000005,62.7,20.4,291826.0,large
37,38,Single Family Residential,3530 Perenosa Bay Dr,Anchorage,AK,99515,529900.0,4.0,3.0,3490.0,9320.0,1975,0.0,http://www.redfin.com/AK/Anchorage/3530-Perenosa-Bay-Dr-99515/home/131205067,61.1254748,-149.9470153,62.7,20.4,291826.0,large
38,39,Single Family Residential,2711 W 84th Ave,Anchorage,AK,99502,289000.0,3.0,1.0,960.0,8396.0,1973,0.0,http://www.redfin.com/AK/Anchorage/2711-W-84th-Ave-99502/home/131672999,61.14527629999999,-149.93023119999995,62.7,20.4,291826.0,large
39,40,Single Family Residential,3331 Windlass Cir,Anchorage,AK,99516,439000.0,4.0,3.0,2436.0,8827.0,1980,0.0,http://www.redfin.com/AK/Anchorage/3331-Windlass-Cir-99516/home/131304106,61.0994204,-149.8201004,62.7,20.4,291826.0,large
40,41,Single Family Residential,3630 Hazen Cir,Anchorage,AK,99515,375000.0,4.0,2.0,2116.0,10041.0,1976,0.0,http://www.redfin.com/AK/Anchorage/3630-Hazen-Cir-99515/home/131017916,61.1265698,-149.9479938,62.7,20.4,291826.0,large
41,42,Single Family Residential,2851 Kempton Hills Dr,Anchorage,AK,99516,479000.0,4.0,3.0,2748.0,9297.0,1985,0.0,http://www.redfin.com/AK/Anchorage/2851-Kempton-Hills-Dr-99516/home/131206725,61.10282779999999,-149.826991,62.7,20.4,291826.0,large
42,43,Single Family Residential,3519 Newcomb Dr,Anchorage,AK,99508,395000.0,4.0,2.0,2456.0,7000.0,1975,0.0,http://www.redfin.com/AK/Anchorage/3519-Newcomb-Dr-99508/home/131562586,61.1887088,-149.7889909,62.7,20.4,291826.0,large
43,44,Single Family Residential,7050 Joseph St,Anchorage,AK,99518,309000.0,4.0,2.0,1667.0,7000.0,1978,0.0,http://www.redfin.com/AK/Anchorage/7050-Joseph-St-99518/home/131156590,61.1563277,-149.9015453,62.7,20.4,291826.0,large
44,45,Single Family Residential,9610 Arlene Dr,Anchorage,AK,99502,469985.0,3.0,3.0,2776.0,7700.0,1977,0.0,http://www.redfin.com/AK/Anchorage/9610-Arlene-Dr-99502/home/131299943,61.13340899999999,-149.9329553,62.7,20.4,291826.0,large
45,46,Single Family Residential,13441 Carita Ln,Anchorage,AK,99516,550000.0,4.0,4.0,2406.0,49230.0,1977,0.0,http://www.redfin.com/AK/Anchorage/13441-Carita-Ln-99516/home/131213537,61.09878489999999,-149.7506666,62.7,20.4,291826.0,large
46,47,Single Family Residential,2701 E 112th Ave,Anchorage,AK,99516,852000.0,3.0,2.0,2184.0,217800.0,1965,0.0,http://www.redfin.com/AK/Anchorage/2701-E-112th-Ave-99516/home/131487499,61.120367,-149.831241,62.7,20.4,291826.0,large
47,48,Single Family Residential,1620 Winterset Dr,Anchorage,AK,99508,418000.0,4.0,3.0,3040.0,13666.0,1965,0.0,http://www.redfin.com/AK/Anchorage/1620-Winterset-Dr-99508/home/131928224,61.1855283,-149.85165969999997,62.7,20.4,291826.0,large
48,49,Single Family Residential,3420 Meadowbrook Cir,Anchorage,AK,99504,310000.0,4.0,2.0,1464.0,4262.0,1986,0.0,http://www.redfin.com/AK/Anchorage/3420-Meadowbrook-Cir-99504/home/131870999,61.19012779999999,-149.7341271,62.7,20.4,291826.0,large
49,50,Single Family Residential,6121 Gross Dr,Anchorage,AK,99507,217000.0,2.0,1.0,1040.0,4066.0,1983,0.0,http://www.redfin.com/AK/Anchorage/6121-Gross-Dr-99507/home/131700762,61.16552,-149.82263600000005,62.7,20.4,291826.0,large
50,51,Single Family Residential,10550 Shivalik Cir,Anchorage,AK,99507,920000.0,4.0,4.0,4001.0,65982.0,2004,0.0,http://www.redfin.com/AK/Anchorage/10550-Shivalik-Cir-99507/home/131345545,61.1643588,-149.68823999999995,62.7,20.4,291826.0,large
51,52,Single Family Residential,2928 Captain Cook Estates Cir,Anchorage,AK,99517,689000.0,4.0,3.0,3304.0,7647.0,2004,0.0,http://www.redfin.com/AK/Anchorage/2928-Captain-Cook-Estates-Cir-99517/home/130990294,61.19391379999999,-149.9271446,62.7,20.4,291826.0,large
52,53,Single Family Residential,1112 W 11th Ave,Anchorage,AK,99501,380000.0,1.0,1.0,957.0,7000.0,1947,0.0,http://www.redfin.com/AK/Anchorage/1112-W-11th-Ave-99501/home/131355845,61.21145010000001,-149.90432109999998,62.7,20.4,291826.0,large
53,54,Single Family Residential,1364 Saint Gotthard Ave,Anchorage,AK,99508,585000.0,4.0,4.0,2770.0,16494.0,1978,0.0,http://www.redfin.com/AK/Anchorage/1364-St-Gotthard-Ave-99508/home/131359182,61.18462099999999,-149.8571015,62.7,20.4,291826.0,large
54,55,Single Family Residential,2613 Draper Dr,Anchorage,AK,99517,675000.0,4.0,3.0,2610.0,14000.0,1965,0.0,http://www.redfin.com/AK/Anchorage/2613-Draper-Dr-99517/home/131025060,61.196788,-149.9329283,62.7,20.4,291826.0,large
55,56,Single Family Residential,10001 Schuss Dr,Anchorage,AK,99507,1550000.0,5.0,6.0,7589.0,91115.0,1999,0.0,http://www.redfin.com/AK/Anchorage/10001-Schuss-Dr-99507/home/131230779,61.1298322,-149.73015149999995,62.7,20.4,291826.0,large
56,57,Single Family Residential,934 W 71st Ave,Anchorage,AK,99518,368900.0,3.0,3.0,2075.0,9480.0,1969,0.0,http://www.redfin.com/AK/Anchorage/934-W-71st-Ave-99518/home/131398795,61.1561529,-149.8969261,62.7,20.4,291826.0,large
57,58,Single Family Residential,1702 Ira Dr,Anchorage,AK,99502,399000.0,4.0,2.0,1878.0,7060.0,2002,0.0,http://www.redfin.com/AK/Anchorage/1702-Ira-Dr-99515/home/131747857,61.1346157,-149.9099249,62.7,20.4,291826.0,large
58,59,Single Family Residential,1740 Rebel Ridge Dr,Anchorage,AK,99504,414900.0,3.0,3.0,2096.0,9087.0,1980,0.0,http://www.redfin.com/AK/Anchorage/1740-Rebel-Ridge-Dr-99504/home/131561816,61.2049749,-149.7235674,62.7,20.4,291826.0,large
59,60,Single Family Residential,905 Fairbanks St,Anchorage,AK,99501,299900.0,2.0,2.0,1200.0,3700.0,1941,0.0,http://www.redfin.com/AK/Anchorage/905-Fairbanks-St-99501/home/131357251,61.2134515,-149.87277350000005,62.7,20.4,291826.0,large
60,61,Single Family Residential,L4 Gray Hawk,Anchorage,AK,99507,489000.0,3.0,3.0,2098.0,7132.0,2020,0.0,http://www.redfin.com/AK/Anchorage/L4-Grayhawk-Cir-99507/home/172205227,61.147766,-149.81641299999995,62.7,20.4,291826.0,large
61,62,Single Family Residential,1831 Rebel Ridge Dr,Anchorage,AK,99504,419900.0,4.0,4.0,2816.0,7205.0,1983,0.0,http://www.redfin.com/AK/Anchorage/1831-Rebel-Ridge-Dr-99504/home/131485855,61.2041625,-149.723341,62.7,20.4,291826.0,large
62,63,Single Family Residential,2320 Yorkshire Ln,Anchorage,AK,99504,429500.0,3.0,3.0,2369.0,7295.0,1983,0.0,http://www.redfin.com/AK/Anchorage/2320-Yorkshire-Ln-99504/home/131739405,61.1993416,-149.74983410000004,62.7,20.4,291826.0,large
63,64,Single Family Residential,2810 W 84th Ave,Anchorage,AK,99502,279900.0,3.0,1.0,960.0,8280.0,1973,0.0,http://www.redfin.com/AK/Anchorage/2810-W-84th-Ave-99502/home/131897061,61.1448997,-149.93136669999996,62.7,20.4,291826.0,large
64,65,Single Family Residential,10200 Schuss Dr,Anchorage,AK,99507,995000.0,6.0,5.0,6002.0,99624.0,1997,0.0,http://www.redfin.com/AK/Anchorage/10200-Schuss-Dr-99507/home/131062813,61.1283706,-149.7340332,62.7,20.4,291826.0,large
65,66,Single Family Residential,1848 Kalgin St,Anchorage,AK,99504,364500.0,5.0,3.0,2796.0,12600.0,1966,0.0,http://www.redfin.com/AK/Anchorage/1848-Kalgin-St-99504/home/131129353,61.2033476,-149.7364092,62.7,20.4,291826.0,large
66,67,Single Family Residential,11220 Polar Dr,Anchorage,AK,99516,474900.0,3.0,3.0,1816.0,18000.0,1960,0.0,http://www.redfin.com/AK/Anchorage/11220-Polar-Dr-99516/home/131195919,61.119241,-149.83864619999997,62.7,20.4,291826.0,large
67,68,Single Family Residential,3056 Morgan Loop,Anchorage,AK,99516,509900.0,3.0,3.0,1892.0,6796.0,2020,0.0,http://www.redfin.com/AK/Anchorage/3056-Morgan-Loop-99516/home/168810928,61.1174483,-149.82496740000005,62.7,20.4,291826.0,large
68,69,Single Family Residential,1533 Demeure Pl,Anchorage,AK,99508,219450.0,3.0,1.0,1008.0,7115.0,1963,0.0,http://www.redfin.com/AK/Anchorage/1533-Demeure-Pl-99508/home/131085095,61.2072865,-149.80879860000005,62.7,20.4,291826.0,large
69,70,Single Family Residential,5100 Spruce Creek Cir,Anchorage,AK,99516,349000.0,3.0,2.0,1664.0,11570.0,1974,0.0,http://www.redfin.com/AK/Anchorage/5100-Spruce-Creek-Cir-99507/home/131903562,61.1271265,-149.7871525,62.7,20.4,291826.0,large
70,71,Single Family Residential,4600 Virgo Ave,Anchorage,AK,99516,685000.0,3.0,3.0,4239.0,46269.0,2006,0.0,http://www.redfin.com/AK/Anchorage/4600-Virgo-Ave-99516/home/131498363,61.0692164,-149.7960219,62.7,20.4,291826.0,large
71,72,Single Family Residential,156 Ocean Park Dr,Anchorage,AK,99515,266000.0,3.0,2.0,1460.0,5100.0,1975,0.0,http://www.redfin.com/AK/Anchorage/156-Ocean-Park-Dr-99515/home/131640536,61.112963,-149.880245,62.7,20.4,291826.0,large
72,73,Single Family Residential,637 Giroux Cir,Anchorage,AK,99515,458000.0,4.0,3.0,2491.0,10983.0,2000,0.0,http://www.redfin.com/AK/Anchorage/637-Giroux-Cir-99515/home/130986309,61.1120302,-149.8909003,62.7,20.4,291826.0,large
73,74,Single Family Residential,6051 E 22nd Ave,Anchorage,AK,99504,303000.0,3.0,2.0,1709.0,8400.0,1972,0.0,http://www.redfin.com/AK/Anchorage/6051-E-22nd-Ave-99504/home/131136020,61.2013267,-149.7669142,62.7,20.4,291826.0,large
74,75,Single Family Residential,9010 King David Dr,Anchorage,AK,99507,605000.0,4.0,3.0,2228.0,6080.0,2020,0.0,http://www.redfin.com/AK/Anchorage/9010-King-David-Dr-99507/home/172263725,61.1376613,-149.8146526,62.7,20.4,291826.0,large
75,76,Single Family Residential,1905 W 47th Ave,Anchorage,AK,99517,319900.0,3.0,2.0,1728.0,8416.0,2012,0.0,http://www.redfin.com/AK/Anchorage/1905-W-47th-Ave-99517/home/131151083,61.17831410000001,-149.91874750000005,62.7,20.4,291826.0,large
76,77,Single Family Residential,708 Irwin St,Anchorage,AK,99508,239900.0,2.0,2.0,1300.0,6250.0,1950,0.0,http://www.redfin.com/AK/Anchorage/708-Irwin-St-99508/home/131738151,61.2298529,-149.8107824,62.7,20.4,291826.0,large
77,78,Single Family Residential,11210 Via Appia,Anchorage,AK,99515,338900.0,5.0,2.0,2112.0,11500.0,1970,0.0,http://www.redfin.com/AK/Anchorage/11210-Via-Appia-99515/home/131048052,61.1190424,-149.88562240000005,62.7,20.4,291826.0,large
78,79,Single Family Residential,6000 Azalea Dr,Anchorage,AK,99516,725000.0,3.0,4.0,3194.0,40887.0,1980,0.0,http://www.redfin.com/AK/Anchorage/6000-Azalea-Dr-99516/home/131213683,61.0846933,-149.7702334,62.7,20.4,291826.0,large
79,80,Single Family Residential,7005 E 10th Ave,Anchorage,AK,99504,189000.0,3.0,2.0,1060.0,9025.0,1953,0.0,http://www.redfin.com/AK/Anchorage/7005-E-10th-Ave-99504/home/131031663,61.2129571,-149.7504052,62.7,20.4,291826.0,large
80,81,Single Family Residential,13155 Stephenson St,Anchorage,AK,99515,439900.0,3.0,2.0,2710.0,9495.0,1972,0.0,http://www.redfin.com/AK/Anchorage/13155-Stephenson-St-99515/home/131641228,61.10131360000001,-149.8472539,62.7,20.4,291826.0,large
81,82,Single Family Residential,6555 Mc Gill Way,Anchorage,AK,99502,572500.0,4.0,3.0,2150.0,7116.0,2020,0.0,http://www.redfin.com/AK/Anchorage/6555-McGill-Way-99502/home/165921937,61.160953000000006,-149.955645,62.7,20.4,291826.0,large
82,83,Single Family Residential,3139 Discovery Bay Dr,Anchorage,AK,99515,569900.0,4.0,3.0,2745.0,11020.0,1998,0.0,http://www.redfin.com/AK/Anchorage/3139-Discovery-Bay-Dr-99515/home/131306147,61.1181294,-149.9381821,62.7,20.4,291826.0,large
83,84,Single Family Residential,4032 Kingston Dr,Anchorage,AK,99504,490000.0,8.0,4.0,3358.0,10480.0,1974,0.0,http://www.redfin.com/AK/Anchorage/4032-Kingston-Dr-99504/home/131295368,61.18395039999999,-149.76268269999997,62.7,20.4,291826.0,large
84,85,Single Family Residential,13651 Vern Dr,Anchorage,AK,99516,439900.0,3.0,3.0,2330.0,7635.0,1981,0.0,http://www.redfin.com/AK/Anchorage/13651-Vern-Dr-99516/home/130973932,61.1005213,-149.83522280000003,62.7,20.4,291826.0,large
85,86,Single Family Residential,7073 Clogia Cir,Anchorage,AK,99507,405000.0,3.0,2.0,1576.0,8100.0,2020,0.0,http://www.redfin.com/AK/Anchorage/7073-Clogia-Cir-99507/home/172642906,61.1558527,-149.8267181,62.7,20.4,291826.0,large
86,87,Single Family Residential,3633 E 68th Ave,Anchorage,AK,99503,215000.0,3.0,2.0,1024.0,8519.0,1981,0.0,http://www.redfin.com/AK/Anchorage/3633-E-68th-Ave-99507/home/131329139,61.1594471,-149.81428259999996,62.7,20.4,291826.0,large
87,88,Single Family Residential,7605 Upper Huffman Dr,Anchorage,AK,99516,699000.0,4.0,3.0,2616.0,37180.0,2002,0.0,http://www.redfin.com/AK/Anchorage/7605-Upper-Huffman-Rd-99516/home/131894873,61.109021,-149.74027900000004,62.7,20.4,291826.0,large
88,89,Single Family Residential,3541 Scarlet Pl,Anchorage,AK,99517,356900.0,6.0,2.0,2000.0,8750.0,1966,0.0,http://www.redfin.com/AK/Anchorage/3541-Scarlet-Pl-99517/home/131321417,61.1882314,-149.953343,62.7,20.4,291826.0,large
89,90,Single Family Residential,1751 Burlington St,Anchorage,AK,99508,324900.0,3.0,2.0,1680.0,7920.0,1969,0.0,http://www.redfin.com/AK/Anchorage/1751-Burlington-St-99508/home/131016366,61.1819818,-149.846958,62.7,20.4,291826.0,large
90,91,Single Family Residential,8830 McClellan Cir,Anchorage,AK,99502,294000.0,3.0,3.0,1738.0,3199.0,1984,0.0,http://www.redfin.com/AK/Anchorage/8830-McClellan-Cir-99502/home/131243389,61.140643,-149.938554,62.7,20.4,291826.0,large
91,92,Single Family Residential,1608 E 27th Ave,Anchorage,AK,99508,320000.0,2.0,1.0,744.0,8400.0,1951,0.0,http://www.redfin.com/AK/Anchorage/1608-E-27th-Ave-99508/home/131255697,61.1960527,-149.8519436,62.7,20.4,291826.0,large
92,93,Single Family Residential,12802 Langman Cir,Anchorage,AK,99516,745000.0,4.0,4.0,3014.0,73284.0,2015,0.0,http://www.redfin.com/AK/Anchorage/12802-Langman-Cir-99516/home/132023794,61.10442190000001,-149.7585981,62.7,20.4,291826.0,large
93,94,Single Family Residential,3475 Hines Cir,Anchorage,AK,99516,572000.0,4.0,3.0,3006.0,6901.0,2008,0.0,http://www.redfin.com/AK/Anchorage/3475-Hines-Cir-99516/home/131765496,61.0949448,-149.8172623,62.7,20.4,291826.0,large
94,95,Single Family Residential,2431 Legacy Dr,Anchorage,AK,99516,499900.0,4.0,3.0,3472.0,7676.0,1983,0.0,http://www.redfin.com/AK/Anchorage/2431-Legacy-Dr-99516/home/131414563,61.1016566,-149.8373824,62.7,20.4,291826.0,large
95,96,Single Family Residential,7921 Little Moose Cir,Anchorage,AK,99507,409900.0,4.0,3.0,2167.0,6694.0,1999,0.0,http://www.redfin.com/AK/Anchorage/7921-Little-Moose-Cir-99507/home/131726711,61.1488324,-149.8196784,62.7,20.4,291826.0,large
96,97,Single Family Residential,2310 W 46th Ave,Anchorage,AK,99517,309000.0,4.0,2.0,1920.0,6969.0,1975,0.0,http://www.redfin.com/AK/Anchorage/2310-W-46th-Ave-99517/home/131911871,61.1787934,-149.92729430000003,62.7,20.4,291826.0,large
97,98,Single Family Residential,3501 Spinnaker Dr,Anchorage,AK,99516,440000.0,4.0,3.0,2525.0,8650.0,1983,0.0,http://www.redfin.com/AK/Anchorage/3501-Spinnaker-Dr-99516/home/131842325,61.1007291,-149.8241918,62.7,20.4,291826.0,large
98,99,Single Family Residential,303 Eyak Dr,Anchorage,AK,99501,359000.0,4.0,3.0,1880.0,9416.0,1950,0.0,http://www.redfin.com/AK/Anchorage/303-Eyak-Dr-99501/home/131957840,61.2072284,-149.87842780000003,62.7,20.4,291826.0,large
99,100,Single Family Residential,2206 Hanning Bay Cir,Anchorage,AK,99515,379900.0,3.0,2.0,2020.0,6836.0,1997,18.0,http://www.redfin.com/AK/Anchorage/2206-Hanning-Bay-Cir-99515/home/131838448,61.11237970000001,-149.91984140000002,62.7,20.4,291826.0,large
100,101,Single Family Residential,10600 Constitution St,Anchorage,AK,99515,379900.0,3.0,3.0,1780.0,6969.0,1985,18.0,http://www.redfin.com/AK/Anchorage/10600-Constitution-St-99515/home/131832069,61.12470129999999,-149.9214436,62.7,20.4,291826.0,large
101,102,Single Family Residential,3031 Chesapeake Cir,Anchorage,AK,99516,489900.0,4.0,3.0,2636.0,8500.0,1984,21.0,http://www.redfin.com/AK/Anchorage/3031-Chesapeake-Cir-99516/home/131339850,61.10200379999999,-149.8249716,62.7,20.4,291826.0,large
