SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1120 SW Ivory Loop,Gresham,OR,97080,304900,3,2.5,Highland Park Condo,1202,,2003,7,254,85,Active,,,http://www.redfin.com/OR/Gresham/1120-SW-Ivory-Loop-97080/unit-18/home/26622114,RMLS,20515978,N,Y,45.4878573,-122.4809271
MLS Listing,,Condo/Co-op,4638 W Powell Blvd Unit U 255,Gresham,OR,97030,195000,2,2,"Gresham, Sandy, Troutdale, Corbett",1052,,2000,7,185,302,Active,,,http://www.redfin.com/OR/Gresham/4638-W-Powell-Blvd-97030/unit-255/home/26371392,RMLS,20302660,N,Y,45.490418,-122.479059
MLS Listing,,Single Family Residential,16220 SE Sager Rd,Happy Valley,OR,97086,599900,5,4,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",3350,21780,1950,6,179,,Active,,,http://www.redfin.com/OR/Portland/16220-SE-Sager-Rd-97086/home/26028743,RMLS,20291423,N,Y,45.4571069,-122.4962309
MLS Listing,,Single Family Residential,151 Kingsgate Rd,Lake Oswego,OR,97035,499999,2,2,"Lake Oswego, West Linn",1585,4791,1981,20,315,88,Active,August-9-2020 11:00 AM,August-9-2020 01:00 PM,http://www.redfin.com/OR/Lake-Oswego/151-Kingsgate-Rd-97035/home/26049304,RMLS,20226707,N,Y,45.4324396,-122.7293081
MLS Listing,,Condo/Co-op,104 Oswego Smt,Lake Oswego,OR,97035,195000,1,1,"Lake Oswego, West Linn",943,,1978,43,207,302,Active,,,http://www.redfin.com/OR/Lake-Oswego/104-Oswego-Smt-97035/home/26461202,RMLS,20007157,N,Y,45.4357491,-122.7141766
MLS Listing,,Single Family Residential,12 Walking Woods Dr,Lake Oswego,OR,97035,568000,3,3,Mountain Park,2177,8712,1979,1,261,88,Active,August-8-2020 01:00 PM,August-8-2020 03:00 PM,http://www.redfin.com/OR/Lake-Oswego/12-Walking-Woods-Dr-97035/home/26489044,RMLS,20449484,N,Y,45.4377371,-122.7154995
MLS Listing,,Single Family Residential,1 Pheasant Run,Lake Oswego,OR,97035,475000,3,2.5,Eagle Crest/Mountain Park,1780,4356,1981,7,267,88,Active,August-8-2020 01:00 PM,August-8-2020 04:00 PM,http://www.redfin.com/OR/Lake-Oswego/1-Pheasant-Run-97035/home/26511748,RMLS,20228622,N,Y,45.4390886,-122.708735
MLS Listing,,Townhouse,2215 SE Trolley Line Ln,Milwaukie,OR,97267,399900,4,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",1628,3484,2012,14,246,,Active,August-8-2020 02:00 PM,August-8-2020 04:00 PM,http://www.redfin.com/OR/Milwaukie/2215-SE-Trolley-Line-Ln-97267/home/40268588,RMLS,20030941,N,Y,45.4154849,-122.6409212
MLS Listing,,Single Family Residential,16570 SE Anna Eve Dr,Milwaukie,OR,97267,599995,5,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",2911,8276,2003,77,206,25,Active,,,http://www.redfin.com/OR/Milwaukie/16570-SE-Anna-Eve-Dr-97267/home/26047825,RMLS,20697036,N,Y,45.4020914,-122.6015402
MLS Listing,,Mobile/Manufactured Home,5615 SE Aldercrest Rd,Milwaukie,OR,97222,350000,3,2,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",1492,14374,1997,1,235,,Active,,,http://www.redfin.com/OR/Milwaukie/5615-SE-Aldercrest-Rd-97222/home/26022293,RMLS,20073885,N,Y,45.4215147,-122.6044893
MLS Listing,,Condo/Co-op,11651 SE Fuller Rd #201,Milwaukie,OR,97222,178500,2,1,HARMONY POINT CONDOMINIUM,731,,2000,1,244,320,Active,,,http://www.redfin.com/OR/Milwaukie/11651-SE-Fuller-Rd-97222/unit-201/home/172664985,RMLS,20565850,N,Y,45.4382189,-122.584399
MLS Listing,,Single Family Residential,6535 SE Ketchum St,Milwaukie,OR,97267,615000,3,2,Josephine Estates,2161,7840,2015,1,285,26,Active,,,http://www.redfin.com/OR/Milwaukie/6535-SE-Ketchum-St-97267/home/101100780,RMLS,20195462,N,Y,45.4207518,-122.5962358
MLS Listing,,Single Family Residential,4818 Barbara Lynn Way,Milwaukie,OR,97222,639955,3,3,CEREGHINO FARMS,2437,7840,2020,2,263,,Active,August-8-2020 01:00 PM,August-8-2020 04:00 PM,http://www.redfin.com/OR/Portland/4818-Barbara-Lynn-WAY-97222/home/170955236,RMLS,20589222,N,Y,45.43059,-122.614101
MLS Listing,,Single Family Residential,5521 SE Hillwood Cir,Milwaukie,OR,97267,434900,3,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",2428,10018,1976,3,179,,Active,,,http://www.redfin.com/OR/Milwaukie/5521-SE-Hillwood-Cir-97267/home/25983503,RMLS,20426756,N,Y,45.4091303,-122.6063075
MLS Listing,,Single Family Residential,16733 SE Fircrest Ct,Milwaukie,OR,97267,449000,5,3,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",2635,8276,1964,5,170,,Active,,,http://www.redfin.com/OR/Milwaukie/16733-SE-Fircrest-Ct-97267/home/25910806,RMLS,20182376,N,Y,45.4020191,-122.6062504
MLS Listing,,Single Family Residential,4025 SE Faith Ave Unit HS 13,Milwaukie,OR,97267,600900,4,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",2507,,2020,5,240,39,Active,,,http://www.redfin.com/OR/Portland/4025-SE-Faith-Ave-97267/unit-HS-13/home/172647239,RMLS,20237476,N,Y,45.3913705,-122.6202585
MLS Listing,,Single Family Residential,3416 SE Kathryn Ct,Milwaukie,OR,97222,308900,3,3,COLE ADD,2356,6969,1958,5,131,,Active,,,http://www.redfin.com/OR/Milwaukie/3416-SE-Kathryn-Ct-97222/home/26037107,RMLS,20508641,N,Y,45.4605743,-122.6274378
MLS Listing,,Single Family Residential,17456 SE Colina Vista Ave,Milwaukie,OR,97267,449000,4,2.5,Colina Vista,2075,8712,1968,7,216,,Active,August-8-2020 11:00 AM,August-8-2020 01:00 PM,http://www.redfin.com/OR/Milwaukie/17456-SE-Colina-Vista-Ave-97267/home/26002474,RMLS,20285112,N,Y,45.396931,-122.6032012
MLS Listing,,Single Family Residential,2602 SE Walnut St,Milwaukie,OR,97267,325000,2,1,OAK GROVE PARK,804,4356,1950,7,404,,Active,,,http://www.redfin.com/OR/Milwaukie/2602-SE-Walnut-St-97267/home/26090292,RMLS,20040233,N,Y,45.4188109,-122.6365106
MLS Listing,,Single Family Residential,4995 SE Briar Ct,Milwaukie,OR,97267,504999,4,2.5,"Milwaukie, Gladstone, Happy Valley, Clckmas, Dmscus, Estacada",2239,5662,2006,7,226,,Active,,,http://www.redfin.com/OR/Milwaukie/4995-SE-Briar-Ct-97267/home/26072489,RMLS,20032414,N,Y,45.3956414,-122.6123567
