SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2809 S Canfield Ave,Los Angeles,CA,90034,1649000,3,2,Beverlywood Vicinity,1832,6244,1948,8,900,,Active,,,http://www.redfin.com/CA/Los-Angeles/2809-S-Canfield-Ave-90034/home/6785550,TheMLS,20-609962,N,Y,34.0370328,-118.3922342
MLS Listing,,Single Family Residential,1092 Montecito Dr,Los Angeles,CA,90031,1049000,4,3,Montecito Heights,1594,5200,1965,8,658,,Active,,,http://www.redfin.com/CA/Los-Angeles/1092-Montecito-Dr-90031/home/7000137,TheMLS,20-610562,N,Y,34.0871553,-118.2017088
MLS Listing,,Single Family Residential,4939 Sycamore Ter,Los Angeles,CA,90042,1245000,4,1.75,Highland Park,2317,8337,1892,8,537,,Active,,,http://www.redfin.com/CA/Los-Angeles/4939-Sycamore-Ter-90042/home/7076487,TheMLS,20-610780,N,Y,34.1037724,-118.2035692
MLS Listing,,Single Family Residential,5612 Saturn St,Los Angeles,CA,90019,1495000,4,3,C16 - Mid Los Angeles,2043,3570,1928,8,732,,Active,,,http://www.redfin.com/CA/Los-Angeles/5612-Saturn-St-90019/home/6904320,CRMLS,OC20150002,N,Y,34.0484496,-118.3615952
MLS Listing,,Single Family Residential,1101 E 118th Pl,Los Angeles,CA,90059,455000,2,1,Metropolitan South,801,5180,1944,8,568,,Active,,,http://www.redfin.com/CA/Los-Angeles/1101-E-118th-Pl-90059/home/7321596,TheMLS,20-607152,N,Y,33.9261343,-118.2564768
MLS Listing,,Single Family Residential,501 Wilcox Ave,Los Angeles,CA,90004,7495000,4,4.5,Hancock Park-Wilshire,5000,17051,1923,8,1499,,Active,,,http://www.redfin.com/CA/Los-Angeles/501-Wilcox-Ave-90004/home/7100796,TheMLS,20-609930,N,Y,34.0790764,-118.3311968
PAST SALE,August-16-2012,Single Family Residential,10203 S DENKER Ave,Los Angeles,CA,90047,250000,3,2,C36 - Metropolitan Southwest,1062,6506,1946,2912,235,,Sold,,,http://www.redfin.com/CA/Los-Angeles/10203-S-Denker-Ave-90047/home/7309085,CRMLS,R1202265,N,Y,33.9438792,-118.3048925
MLS Listing,,Condo/Co-op,4210 Via Arbolada #213,Los Angeles,CA,90042,469000,2,2,Monterey Hills,1037,226115,1984,8,452,425,Contingent,,,http://www.redfin.com/CA/Los-Angeles/4210-Via-Arbolada-90042/unit-213/home/6998406,PFAR,820002955,N,Y,34.0960364,-118.1870696
MLS Listing,,Condo/Co-op,2930 Elm St,Los Angeles,CA,90065,395000,1,1,Cypress Park,554,10600,1953,8,713,287,Active,,,http://www.redfin.com/CA/Los-Angeles/2930-Elm-St-90065/unit-1-2/home/172235039,TheMLS,20-593440,N,Y,34.0992752,-118.2304738
MLS Listing,,Condo/Co-op,4439 Lockwood Ave,Los Angeles,CA,90029,469000,2,1,Silver Lake - Echo Park,622,6200,1922,8,754,250,Active,,,http://www.redfin.com/CA/Los-Angeles/4439-Lockwood-Ave-90029/home/172613671,TheMLS,20-577310,N,Y,34.0888131,-118.2906056
MLS Listing,,Single Family Residential,1256 W 38th St,Los Angeles,CA,90037,799995,5,2,C34 - Los Angeles Southwest,1332,5227,1912,8,601,,Active,,,http://www.redfin.com/CA/Los-Angeles/1256-W-38th-St-90037/home/6884177,CRMLS,DW20150814,N,Y,34.0170699,-118.299193
MLS Listing,,Townhouse,1049 S Hayworth Ave,Los Angeles,CA,90035,1499000,6,4,C19 - Beverly Center-Miracle Mile,3966,6500,1928,8,378,,Active,,,http://www.redfin.com/CA/Los-Angeles/1049-S-Hayworth-Ave-90035/home/6915193,CRMLS,SB20150842,N,Y,34.0569637,-118.3658493
MLS Listing,,Single Family Residential,3524 Military Ave,Los Angeles,CA,90034,1999900,3,2,C13 - Palms - Mar Vista,2520,5912,1940,8,794,,Active,,,http://www.redfin.com/CA/Los-Angeles/3524-Military-Ave-90034/home/6751808,CRMLS,RS20134843,N,Y,34.0202029,-118.4183774
MLS Listing,,Vacant Land,5017 Ithaca Ave,Los Angeles,CA,90032,149900,,,El Sereno,,6543,,8,,,Active,,,http://www.redfin.com/CA/Los-Angeles/5017-Ithaca-Ave-90032/home/172613035,TheMLS,20-610814,N,Y,34.0711816,-118.1768929
MLS Listing,,Single Family Residential,930 Linda Flora Dr,Los Angeles,CA,90049,3650000,5,4.5,Bel Air - Holmby Hills,3557,47929,1962,8,1026,,Contingent,,,http://www.redfin.com/CA/Los-Angeles/930-Linda-Flora-Dr-90049/home/6829472,TheMLS,20-609502,N,Y,34.0851567,-118.4654821
MLS Listing,,Condo/Co-op,10445 Wilshire Blvd #2003,Los Angeles,CA,90024,1099000,1,2,Westwood - Century City,1371,32839,1980,9,802,1619,Active,,,http://www.redfin.com/CA/Los-Angeles/10445-Wilshire-Blvd-90024/unit-2003/home/6826738,TheMLS,20-607638,N,Y,34.0660045,-118.4311218
MLS Listing,,Condo/Co-op,849 S Broadway #405,Los Angeles,CA,90014,669000,1,1,Downtown L.A.,890,22842,1930,9,752,977,Active,,,http://www.redfin.com/CA/Los-Angeles/849-S-Broadway-90014/unit-405/home/17233272,TheMLS,20-610760,N,Y,34.042777,-118.2562537
MLS Listing,,Condo/Co-op,5037 Rosewood Ave #302,Los Angeles,CA,90004,739000,2,2,Hancock Park-Wilshire,1370,33740,2008,9,539,325,Active,,,http://www.redfin.com/CA/Los-Angeles/5037-Rosewood-Ave-90004/unit-302/home/22697817,TheMLS,20-610754,N,Y,34.0796687,-118.3147001
MLS Listing,,Single Family Residential,524 N Fuller Ave,Los Angeles,CA,90036,3495000,5,5.5,Beverly Center-Miracle Mile,3604,5867,2020,9,970,,Active,,,http://www.redfin.com/CA/Los-Angeles/524-N-Fuller-Ave-90036/home/7102890,TheMLS,20-610114,N,Y,34.0810352,-118.3496161
MLS Listing,,Single Family Residential,11222 Bellagio Rd,Los Angeles,CA,90049,3250000,3,4,Bel Air - Holmby Hills,2446,25474,1951,9,1329,,Active,,,http://www.redfin.com/CA/Los-Angeles/11222-Bellagio-Rd-90049/home/6829505,TheMLS,20-610560,N,Y,34.0811745,-118.4612835
MLS Listing,,Single Family Residential,11435 Bellagio Rd,Los Angeles,CA,90049,6745000,5,6,Bel Air - Holmby Hills,4715,37498,1941,9,1431,,Active,,,http://www.redfin.com/CA/Los-Angeles/11435-Bellagio-Rd-90049/home/6829487,TheMLS,20-610664,N,Y,34.0803193,-118.4634292
MLS Listing,,Multi-Family (5+ Unit),205 E Avenue 40,Los Angeles,CA,90031,749500,7,5,Lincoln Heights,3659,7502,1941,9,205,,Contingent,,,http://www.redfin.com/CA/Los-Angeles/205-E-Avenue-40-90031/home/7070016,TheMLS,20-607782,N,Y,34.0912648,-118.2086414
MLS Listing,,Condo/Co-op,1838 Westholme Ave #203,Los Angeles,CA,90025,1149000,3,2.5,Westwood - Century City,1646,14654,2004,9,698,375,Active,,,http://www.redfin.com/CA/Los-Angeles/1838-Westholme-Ave-90025/unit-203/home/8150632,TheMLS,20-610168,N,Y,34.0533528,-118.4272673
MLS Listing,,Single Family Residential,206 E Avenue 41,Los Angeles,CA,90031,699500,3,2,Lincoln Heights,1746,7499,1905,9,401,,Contingent,,,http://www.redfin.com/CA/Los-Angeles/206-E-Ave-41-90031/home/7070002,TheMLS,20-608938,N,Y,34.0916903,-118.2082987
MLS Listing,,Condo/Co-op,320 S Ardmore Ave #310,Los Angeles,CA,90020,369000,1,1,Mid-Wilshire,566,43933,1973,9,652,348,Active,,,http://www.redfin.com/CA/Los-Angeles/320-S-Ardmore-Ave-90020/unit-310/home/7089243,TheMLS,20-610700,N,Y,34.0683264,-118.3012291
MLS Listing,,Condo/Co-op,1076 S Orange Grove Ave #4,Los Angeles,CA,90019,599900,1,1,C19 - Beverly Center-Miracle Mile,671,15125,1991,9,894,385,Active,,,http://www.redfin.com/CA/Los-Angeles/1076-S-Orange-Grove-Ave-90019/unit-4/home/6914280,CRMLS,OC20150614,N,Y,34.0557308,-118.3634181
MLS Listing,,Townhouse,1595 W 35th Pl,Los Angeles,CA,90018,1085000,4,3,C16 - Mid Los Angeles,1521,6801,1905,9,713,,Active,,,http://www.redfin.com/CA/Los-Angeles/1595-W-35th-Pl-90018/home/6885450,CRISNet,SR20150549,N,Y,34.0239548,-118.3060342
MLS Listing,,Multi-Family (5+ Unit),3989 Meier St,Los Angeles,CA,90066,2650000,10,15,Culver City,5742,5351,1989,9,462,,Active,,,http://www.redfin.com/CA/Los-Angeles/3989-Meier-St-90066/unit-1/home/6740349,TheMLS,20-610706,N,Y,33.9964127,-118.4370945
MLS Listing,,Single Family Residential,1021 S Union Ave,Los Angeles,CA,90015,1790000,10,,Downtown L.A.,3216,7450,1908,9,557,,Active,,,http://www.redfin.com/CA/Los-Angeles/1021-S-Union-Ave-90015/home/6932101,TheMLS,20-610630,N,Y,34.048723,-118.2747941
MLS Listing,,Single Family Residential,2218 Canyonback Rd,Los Angeles,CA,90049,2598000,4,5,C06 - Brentwood,4850,87414,1981,9,536,1536,Active,,,http://www.redfin.com/CA/Los-Angeles/2218-Canyonback-Rd-90049/home/6859453,CRMLS,WS20150279,N,Y,34.106716,-118.494151
MLS Listing,,Condo/Co-op,4316 Marina City Dr #925,Marina Del Rey,CA,90292,514000,1,1,Marina Del Rey,935,,,7,550,1205,Active,,,http://www.redfin.com/CA/Marina-Del-Rey/4316-Marina-City-Dr-90292/unit-925/home/40285950,TheMLS,20-611492,N,Y,33.9846968,-118.4532023
MLS Listing,,Condo/Co-op,4346 Redwood Ave Unit A-103,Marina Del Rey,CA,90292,995000,2,2,Marina Del Rey,1929,259485,1981,8,516,695,Active,,,http://www.redfin.com/CA/Marina-Del-Rey/4346-Redwood-Ave-90292/unit-A-103/home/6726109,TheMLS,20-611234,N,Y,33.9876201,-118.4361003
MLS Listing,,Condo/Co-op,13700 Marina Pointe Dr #1221,Marina Del Rey,CA,90292,829000,1,1,Marina Del Rey,859,124611,2003,8,965,973,Active,,,http://www.redfin.com/CA/Venice/13700-Marina-Pointe-Dr-90292/unit-1221/home/8126685,TheMLS,20-611134,N,Y,33.9845759,-118.4454043
MLS Listing,,Condo/Co-op,4215 Glencoe Ave #306,Marina del Rey,CA,,819000,1,1,C12 - Marina Del Rey,965,79714,2008,8,849,460,Active,,,http://www.redfin.com/CA/Marina-Del-Rey/4215-Glencoe-Ave-90292/unit-306/home/26849349,CRISNet,SR20151632,N,Y,33.9878951,-118.441914
MLS Listing,,Mobile/Manufactured Home,6 Coronado Way #6,Mission Hills,CA,91345,165000,3,2,MHL - Mission Hills,,,2000,7,,,Active,,,http://www.redfin.com/CA/Mission-Hills/6-Coronado-Way-91345/unit-6/home/172633422,CRISNet,SR20152463,N,Y,34.2682955,-118.4661191
PAST SALE,May-1-2014,Single Family Residential,10988 Noble Ave,Mission Hills,CA,91345,580000,4,2,MHL - Mission Hills,1540,6837,1952,7,377,,Pending,,,http://www.redfin.com/CA/Mission-Hills/10988-Noble-Ave-91345/home/5590265,CRISNet,SR20152041,N,Y,34.2691178,-118.4592734
MLS Listing,,Condo/Co-op,4499 Via Marisol #345,Monterey Hills,CA,90042,500000,2,1,676 - Monterey Hills,1015,222455,1981,8,493,417,Active,,,http://www.redfin.com/CA/Los-Angeles/4499-Via-Marisol-90042/unit-345/home/6998281,CRMLS,AR20151533,N,Y,34.0991336,-118.1826436
PAST SALE,March-22-2004,Single Family Residential,15715 Marilla St,North Hills,CA,91343,945000,3,3,NOH - North Hills,2687,10848,1958,8,352,,Pending,,,http://www.redfin.com/CA/North-Hills/15715-Marilla-St-91343/home/5713968,CRISNet,SR20151540,N,Y,34.2476046,-118.474512
MLS Listing,,Condo/Co-op,11119 Camarillo St #102,North Hollywood,CA,91602,570000,2,2.5,NHO - North Hollywood,971,16278,1987,7,587,417,Active,,,http://www.redfin.com/CA/North-Hollywood/11119-Camarillo-St-91602/unit-102/home/5210013,CRMLS,BB20144336,N,Y,34.1579905,-118.372998
MLS Listing,,Single Family Residential,5835 Lemp Ave,North Hollywood,CA,91601,799000,3,2,NHO - North Hollywood,984,6625,1925,7,812,,Active,,,http://www.redfin.com/CA/North-Hollywood/5835-Lemp-Ave-91601/home/5155509,CRMLS,OC20152358,N,Y,34.1767324,-118.384704
MLS Listing,,Townhouse,4821 Riverton Ave #1,North Hollywood,CA,91601,599000,2,3,North Hollywood,1281,6902,1981,7,468,300,Contingent,,,http://www.redfin.com/CA/North-Hollywood/4821-Riverton-Ave-91601/unit-1/home/5302272,TheMLS,20-611406,N,Y,34.158221,-118.3662177
MLS Listing,,Multi-Family (2-4 Unit),10853 Hartsook St,North Hollywood,CA,91601,2450000,13,14,NHO - North Hollywood,5085,6766,2020,7,482,,Active,,,http://www.redfin.com/CA/North-Hollywood/10853-Hartsook-St-91601/home/5296773,CRMLS,BB20151923,N,Y,34.1637682,-118.3677667
MLS Listing,,Single Family Residential,6347 Elmer Ave,North Hollywood,CA,91606,949000,3,3.5,NHO - North Hollywood,1846,1302,2020,8,514,125,Active,,,http://www.redfin.com/CA/North-Hollywood/6347-Elmer-Ave-91606/home/172616467,CRMLS,SB20151384,N,Y,34.1861201,-118.377193
MLS Listing,,Single Family Residential,4431 Farmdale Ave,North Hollywood,CA,91602,1595000,3,2.5,Studio City,2129,6750,1937,8,749,,Contingent,,,http://www.redfin.com/CA/North-Hollywood/4431-Farmdale-Ave-91602/home/5228186,VCRDS,220008014,N,Y,34.1513426,-118.3814616
MLS Listing,,Single Family Residential,6549 Cleon Ave,North Hollywood,CA,91606,1575000,6,4,NHO - North Hollywood,3015,15001,2017,8,522,,Active,,,http://www.redfin.com/CA/North-Hollywood/6549-Cleon-Ave-91606/home/113868532,CRISNet,SR20148410,N,Y,34.189879,-118.368771
MLS Listing,,Multi-Family (2-4 Unit),4865 Bakman Ave,North Hollywood,CA,91601,1199000,4,3,NHO - North Hollywood,2148,6910,1923,8,558,,Active,,,http://www.redfin.com/CA/North-Hollywood/4865-Bakman-Ave-91601/home/5209818,CRISNet,SR20151448,N,Y,34.1595989,-118.3775358
MLS Listing,,Multi-Family (5+ Unit),11652 Magnolia Blvd,North Hollywood,CA,91601,1299000,6,5.5,VVL - Valley Village,3376,4998,1947,8,385,,Active,,,http://www.redfin.com/CA/North-Hollywood/11652-W-Magnolia-Blvd-91601/home/5211096,PFAR,820002972,N,Y,34.164639,-118.386231
MLS Listing,,Single Family Residential,6346 Bakman Ave,North Hollywood,CA,91606,784000,3,3.5,NHO - North Hollywood,1800,1214,2020,8,436,125,Active,,,http://www.redfin.com/CA/North-Hollywood/6346-Bakman-Ave-91606/home/172615605,CRMLS,SB20151304,N,Y,34.1861232,-118.3774864
MLS Listing,,Condo/Co-op,5045 Fair Ave #4,North Hollywood,CA,91601,379000,2,1,NHO - North Hollywood,855,6731,1968,8,443,170,Contingent,,,http://www.redfin.com/CA/North-Hollywood/5045-Fair-Ave-91601/unit-4/home/5209238,CRISNet,SR20151031,N,Y,34.1620204,-118.3749941
MLS Listing,,Condo/Co-op,11505 Amalfi Way,Northridge,CA,91326,699999,3,3,NR - Northridge,1399,41817,2012,42,500,212,Active,,,http://www.redfin.com/CA/Porter-Ranch/11505-Amalfi-Way-91326/home/51576125,CRMLS,BB20122902,N,Y,34.27983081,-118.5804472
MLS Listing,,Single Family Residential,8436 Wilbur Ave,Northridge,CA,91324,650000,4,1.75,NR - Northridge,1636,7509,1964,7,397,,Active,,,http://www.redfin.com/CA/Northridge/8436-Wilbur-Ave-91324/home/5894016,CRISNet,SR20150511,N,Y,34.2239049,-118.5444822
MLS Listing,,Single Family Residential,18615 Lemarsh St,Northridge,CA,91324,810000,4,3,Northridge,2010,7484,1969,8,403,,Active,,,http://www.redfin.com/CA/Northridge/18615-Lemarsh-St-91324/home/5814806,VCRDS,220007958,N,Y,34.2552289,-118.5391922
MLS Listing,,Single Family Residential,643 Radcliffe Ave,Pacific Palisades,CA,90272,4279000,5,3.5,Pacific Palisades,3677,11778,,28,1164,,Active,,,http://www.redfin.com/CA/Pacific-Palisades/643-Radcliffe-Ave-90272/home/6841629,TheMLS,20-600446,N,Y,34.0422085,-118.53112
MLS Listing,,Condo/Co-op,17351 W Sunset Blvd Unit 2D,Pacific Palisades,CA,90272,1645000,1,1,Pacific Palisades,1247,24999,,8,1319,1223,Active,,,http://www.redfin.com/CA/Pacific-Palisades/17351-Sunset-Blvd-90272/unit-2D/home/172011091,TheMLS,20-609828,N,Y,34.0403302,-118.5543441
MLS Listing,,Single Family Residential,235 Vance St,Pacific Palisades,CA,90272,4200000,4,2.75,Pacific Palisades,2726,14949,1949,8,1541,,Active,,,http://www.redfin.com/CA/Pacific-Palisades/235-Vance-St-90272/home/6841197,TheMLS,20-608964,N,Y,34.0311815,-118.5175483
MLS Listing,,Single Family Residential,16526 Las Casas Pl,Pacific Palisades,CA,90272,2900000,4,4.5,Pacific Palisades,2735,7307,1929,8,1060,,Active,,,http://www.redfin.com/CA/Pacific-Palisades/16526-Las-Casas-Pl-90272/home/6844285,TheMLS,20-611014,N,Y,34.049894,-118.5418372
MLS Listing,,Single Family Residential,1237 Villa Woods Dr,Pacific Palisades,CA,90272,7195000,5,4.5,Pacific Palisades,8426,24221,1954,8,854,,Active,,,http://www.redfin.com/CA/Pacific-Palisades/1237-Villa-Woods-Dr-90272/home/6839887,TheMLS,20-608880,N,Y,34.051566,-118.5146094
PAST SALE,,Single Family Residential,9945 El Dorado Ave,Pacoima,CA,91331,145900,3,1,,1268,7544,1950,,115,,,,,http://www.redfin.com/CA/Pacoima/9945-El-Dorado-Ave-91331/home/5609776,,,N,Y,34.2508245,-118.4091677
MLS Listing,,Condo/Co-op,9525 Sylmar Ave #3,Panorama City,CA,91402,348800,2,2,Panorama City,1072,55160,1980,13,325,305,Active,,,http://www.redfin.com/CA/Panorama-City/9525-Sylmar-Ave-91402/unit-3/home/5650557,TheMLS,20-609256,N,Y,34.2431577,-118.448498
PAST SALE,July-1-1999,Single Family Residential,14912 Cantara St,Panorama City,CA,91402,610000,3,2,PC - Panorama City,1561,6023,1953,8,391,,Pending,,,http://www.redfin.com/CA/Panorama-City/14912-Cantara-St-91402/home/4360848,CRISNet,SR20150731,N,Y,34.2191003,-118.4581327
MLS Listing,,Single Family Residential,14212 Parthenia,Panorama City,CA,91402,550000,3,2,PC - Panorama City,1339,6137,1951,8,411,,Active,,,http://www.redfin.com/CA/Panorama-City/14212-Parthenia-St-91402/home/5633955,CRISNet,SR20149435,N,Y,34.2294569,-118.4425275
MLS Listing,,Multi-Family (5+ Unit),14949 Roscoe Blvd,Panorama City,CA,91402,6500000,39,32,Panorama City,15922,27660,1979,8,408,,Active,,,http://www.redfin.com/CA/Panorama-City/14949-Roscoe-Blvd-91402/home/5681878,TheMLS,20-610936,N,Y,34.2217826,-118.4593208
MLS Listing,,Single Family Residential,7015 Earldom Ave,Playa Del Rey,CA,90293,1895000,4,3,Playa Del Rey,2642,4948,1955,7,717,,Active,,,http://www.redfin.com/CA/Playa-Del-Rey/7015-Earldom-Ave-90293/home/23051327,TheMLS,20-602662,N,Y,33.9580393,-118.4451199
MLS Listing,,Single Family Residential,7846 W 81st St,Playa Del Rey,CA,90293,2095000,5,3,Playa Del Rey,2833,4999,1973,7,739,,Active,,,http://www.redfin.com/CA/Playa-Del-Rey/7846-W-81st-St-90293/home/6623754,TheMLS,20-611308,N,Y,33.9615946,-118.433356
MLS Listing,,Condo/Co-op,6400 Crescent Park E #322,Playa Vista,CA,90094,699000,1,1,C39 - Playa Vista,790,35065,2005,8,885,717,Active,,,http://www.redfin.com/CA/Playa-Vista/6400-Crescent-Park-E-90094/unit-322/home/8179649,CRMLS,DW20151565,N,Y,33.9700774,-118.4267361
MLS Listing,,Single Family Residential,19808 Mariposa Creek Way,Porter Ranch,CA,91326,980000,4,4,PORA - Porter Ranch,3183,5793,1998,7,308,240,Contingent,,,http://www.redfin.com/CA/Northridge/19808-Mariposa-Creek-Way-91326/home/5770293,CRMLS,PW20142640,N,Y,34.2814838,-118.567419
PAST SALE,October-16-1972,Single Family Residential,18543 Asuncion St,Porter Ranch,CA,91326,895000,3,3,PORA - Porter Ranch,2416,7699,1965,7,370,,Pending,,,http://www.redfin.com/CA/Northridge/18543-Asuncion-St-91326/home/6096991,CRISNet,SR20151979,N,Y,34.2782881,-118.5372312
MLS Listing,,Townhouse,11311 Tampa Ave #48,Porter Ranch,CA,91326,435000,2,1.5,PORA - Porter Ranch,1028,153651,1974,7,423,510,Active,,,http://www.redfin.com/CA/Porter-Ranch/11311-Tampa-Ave-91326/unit-48/home/5763298,CRMLS,PW20151865,N,Y,34.276436,-118.5591182
PAST SALE,February-16-1972,Single Family Residential,11725 Seminole Cir,Porter Ranch,CA,91326,1025000,4,3,PORA - Porter Ranch,2570,19555,1970,8,399,,Pending,,,http://www.redfin.com/CA/Northridge/11725-Seminole-Cir-91326/home/5984724,CRISNet,SR20151238,N,Y,34.2833525,-118.559257
MLS Listing,,Condo/Co-op,29641 S Western Ave #105,Rancho Palos Verdes,CA,90275,460000,2,2,177 - Eastview/RPV,1207,72443,1965,9,381,388,Active,,,http://www.redfin.com/CA/Rancho-Palos-Verdes/29641-S-Western-Ave-90275/unit-105/home/7733720,CRMLS,SB20150590,N,Y,33.7475992,-118.3103789
PAST SALE,July-31-2014,Single Family Residential,1239 Big Canyon Pl,San Pedro,CA,90732,698000,2,2,187 - Holy Trinity,1248,5818,1960,7,559,,Pending,,,http://www.redfin.com/CA/San-Pedro/1239-Big-Canyon-Pl-90732/home/7690073,CRMLS,SB20152421,N,Y,33.7394202,-118.3031823
MLS Listing,,Single Family Residential,289 Dockside Ln,San Pedro,CA,90731,839900,3,3.25,Barton Hill,2053,1344,2020,7,409,,Active,,,http://www.redfin.com/CA/San-Pedro/289-Dockside-LN-90731/home/171371187,TheMLS,20-611510,N,Y,33.724132,-118.264357
MLS Listing,,Condo/Co-op,2020 S Western Ave #24,San Pedro,CA,90732,659000,2,2,183 - Vista Del Oro,1603,71746,1984,7,411,425,Active,,,http://www.redfin.com/CA/San-Pedro/2020-S-Western-Ave-90732/unit-24/home/7693351,CRMLS,SB20149223,N,Y,33.7260117,-118.31062
MLS Listing,,Single Family Residential,1710 S Cabrillo Ave,San Pedro,CA,90731,519900,1,1,183 - Vista Del Oro,528,1601,1926,8,985,,Active,,,http://www.redfin.com/CA/San-Pedro/1710-S-Cabrillo-Ave-90731/home/7694207,CRMLS,IV20151599,N,Y,33.728536,-118.2944003
MLS Listing,,Mobile/Manufactured Home,2275 25th St W #219,San Pedro,CA,90732,1150000,3,2,179 - South Shores,2248,,2004,8,512,,Active,,,http://www.redfin.com/CA/San-Pedro/2275-W-25th-St-90732/unit-219/home/21660560,CRMLS,EV20150772,N,Y,33.7232416,-118.3297078
MLS Listing,,Single Family Residential,1827 Mantis Ave,San Pedro,CA,90732,879000,3,2,179 - South Shores,1576,6951,1957,8,558,,Contingent,,,http://www.redfin.com/CA/San-Pedro/1827-Mantis-Ave-90732/home/7736739,CRMLS,SB20150681,N,Y,33.7279039,-118.3145283
MLS Listing,,Townhouse,2433 S Gaffey St,San Pedro,CA,90731,575000,2,2.25,183 - Vista Del Oro,1309,4501,1981,8,439,200,Active,,,http://www.redfin.com/CA/San-Pedro/2433-S-Gaffey-St-90731/home/7695287,CRMLS,PV20149456,N,Y,33.721808,-118.292687
MLS Listing,,Condo/Co-op,285 W 6th St #403,San Pedro,CA,90731,320000,0,1,189 - Barton Hill,700,60493,2006,9,457,416,Contingent,,,http://www.redfin.com/CA/San-Pedro/285-W-6th-St-90731/unit-403/home/12290629,CRMLS,SB20150749,N,Y,33.7383066,-118.2830017
MLS Listing,,Multi-Family (5+ Unit),534 W 14th St,San Pedro,CA,90731,975000,6,5,Plaza,816,6751,1921,9,1195,,Active,,,http://www.redfin.com/CA/San-Pedro/534-W-14th-St-90731/home/7690577,TheMLS,20-610676,N,Y,33.731772,-118.288974
MLS Listing,,Single Family Residential,801 Stanford St,Santa Monica,CA,90403,3749000,2,2.5,C14 - Santa Monica,2246,19991,1939,35,1669,,Active,,,http://www.redfin.com/CA/Santa-Monica/801-Stanford-St-90403/home/6762314,CRMLS,BB20129635,N,Y,34.0445057,-118.4796187
MLS Listing,,Condo/Co-op,201 Ocean Ave Unit 510B,Santa Monica,CA,90402,895000,2,2,Santa Monica,1216,57915,1971,7,736,2980,Active,,,http://www.redfin.com/CA/Santa-Monica/201-Ocean-Ave-90402/unit-510B/home/16885149,TheMLS,20-611502,N,Y,34.0270978,-118.5143597
MLS Listing,,Single Family Residential,1010 Centinela Ave,Santa Monica,CA,90403,2500000,4,3,Santa Monica,1841,9043,1953,8,1358,,Active,,,http://www.redfin.com/CA/Santa-Monica/1010-Centinela-Ave-90403/home/6762263,TheMLS,20-610904,N,Y,34.0436667,-118.4745577
MLS Listing,,Vacant Land,0 Ormond,Shadow Hills,CA,91040,550000,,,672 - Shadow Hills,,378943,,8,,,Active,,,http://www.redfin.com/CA/Los-Angeles/Ormond-St-91040/home/40444745,CRMLS,BB20150939,N,Y,34.2406629,-118.3584905
MLS Listing,,Single Family Residential,5230 Norwich Ave,Sherman Oaks,CA,91411,975000,3,2,SO - Sherman Oaks,1296,7647,1949,7,752,,Contingent,,,http://www.redfin.com/CA/Sherman-Oaks/5230-Norwich-Ave-91411/home/4750680,CRISNet,SR20152174,N,Y,34.165838,-118.4604141
MLS Listing,,Single Family Residential,14635 Hartsook St,Sherman Oaks,CA,91403,985000,2,1.75,Sherman Oaks,1696,5421,1954,7,581,,Active,,,http://www.redfin.com/CA/Sherman-Oaks/14635-Hartsook-St-91403/home/4815090,TheMLS,20-611220,N,Y,34.1642215,-118.4522467
MLS Listing,,Single Family Residential,4573 Varna Ave,Sherman Oaks,CA,91423,1479000,4,3.5,Sherman Oaks,2423,8050,1947,7,610,,Active,,,http://www.redfin.com/CA/Sherman-Oaks/4573-Varna-Ave-91423/home/5220333,TheMLS,20-611328,N,Y,34.1538249,-118.4250042
MLS Listing,,Single Family Residential,15073 Encanto Dr,Sherman Oaks,CA,91403,1729000,5,4,Sherman Oaks,3082,5450,1992,7,561,,Active,,,http://www.redfin.com/CA/Sherman-Oaks/15073-Encanto-Dr-91403/home/4887462,TheMLS,20-610458,N,Y,34.1460832,-118.4616447
MLS Listing,,Condo/Co-op,15215 Magnolia Blvd #211,Sherman Oaks,CA,91403,464900,2,2,SO - Sherman Oaks,1058,82336,1979,8,439,446,Active,,,http://www.redfin.com/CA/Sherman-Oaks/15215-W-Magnolia-Blvd-91403/unit-211/home/4747748,CRISNet,SR20151684,N,Y,34.1654468,-118.4648918
MLS Listing,,Single Family Residential,4859 Longridge Ave,Sherman Oaks,CA,91423,1099000,3,1.75,Sherman Oaks,1430,5512,1951,8,769,,Active,,,http://www.redfin.com/CA/Van-Nuys/4859-Longridge-Ave-91423/home/5216785,TheMLS,20-608348,N,Y,34.159364,-118.4217183
MLS Listing,,Condo/Co-op,5050 Coldwater Canyon Ave Ph 6,Sherman Oaks,CA,91423,679000,3,2,SO - Sherman Oaks,1645,31779,1966,8,413,486,Active,,,http://www.redfin.com/CA/Sherman-Oaks/5050-Coldwater-Canyon-Ave-91423/unit-6/home/5215747,PFAR,820002964,N,Y,34.1626068,-118.4131707
