SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,000 Avilla E,Alexander,AR,72002,600000,,,Bryant,,2613600,,5,,,Active,,,http://www.redfin.com/AR/Beaver-Township/Avilla-E-72002/home/81479393,CARMLS,20023835,N,Y,34.683729,-92.581063
MLS Listing,,Single Family Residential,9015 Springhill Rd,Alexander,AR,72002,175000,5,2,Bryant,2556,69696,1974,6,68,,Active,,,http://www.redfin.com/AR/Alexander/9015-Springhill-Rd-72002/home/82919181,CARMLS,20023598,N,Y,34.6737002,-92.5234102
MLS Listing,,Single Family Residential,7105 Woodsgate Cv,Alexander,AR,72002,158800,3,2,Bryant,1452,12196,2020,7,109,8,Active,,,http://www.redfin.com/AR/Alexander/7105-Woodsgate-CV-Unknown/home/172614144,CARMLS,20023466,N,Y,34.6295373,-92.4412674
MLS Listing,,Single Family Residential,5072 Peace Ln,Alexander,AR,72002,329900,4,3.5,Bryant,2550,9583,2020,8,129,,Active,,,http://www.redfin.com/AR/Alexander/5072-Peace-Ln-72002/home/148721154,CARMLS,20023394,N,Y,34.6701265,-92.507217
MLS Listing,,Mobile/Manufactured Home,15900 Shirley Dr,Alexander,AR,72002,21000,2,1,Bryant,1124,13939,1983,12,19,,Active,,,http://www.redfin.com/AR/Alexander/15900-Shirley-Dr-72002/home/81486462,CARMLS,20022871,N,Y,34.6063984,-92.444045
MLS Listing,,Vacant Land,Shirley Rd,Alexander,AR,72002,19000,,,Bryant,,22651,,12,,,Active,,,http://www.redfin.com/AR/ALEXANDER/SHIRLEY-DR-72002/home/95423013,CARMLS,20022837,N,Y,34.606706,-92.444351
MLS Listing,,Single Family Residential,2708 Creekside,Alexander,AR,72002,374900,4,2.5,Bryant,2662,20037,2020,13,141,,Active,,,http://www.redfin.com/AR/Alexander/2708-Creekside-72002/home/170485311,CARMLS,20022821,N,Y,34.6295373,-92.4412674
MLS Listing,,Single Family Residential,7121 Woodsgate Cv,Alexander,AR,72002,161525,4,2,Bryant,1476,8712,2020,14,109,8,Active,,,http://www.redfin.com/AR/Alexander/7121-Woodsgate-CV-Unknown/home/172534631,CARMLS,20022543,N,Y,34.6295373,-92.4412674
MLS Listing,,Single Family Residential,2803 Creekside,Alexander,AR,72002,359900,4,2.5,Bryant,2644,22215,2020,18,136,,Active,,,http://www.redfin.com/AR/Alexander/2803-Creekside-72002/home/171574784,CARMLS,20022204,N,Y,34.6295373,-92.4412674
MLS Listing,,Single Family Residential,5502 Village Trce,Benton,AR,72019,194900,3,2,Bryant,1734,,2014,1,112,,Active,August-9-2020 02:00 PM,August-9-2020 04:00 PM,http://www.redfin.com/AR/Benton/5502-Village-Trce-72019/home/95434845,CARMLS,20024370,N,Y,34.6336269,-92.5178978
